time,logger,level,database,message,exception
2013-09-14 14:39:38.8153,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 9, for: IndexingExecuter, will wait for additional work",
2013-09-14 14:39:39.8074,Raven.Database.Indexing.Index.Querying,Debug,EmberTinkererDB,Issuing query on index Raven/DocumentsByEntityName for: Tag:Projects,
2013-09-14 14:39:39.8074,Raven.Database.Server.HttpServer,Debug,,Request #  36: GET     -     3 ms - EmberTinkererDB - 200 - /indexes/dynamic/Projects?&pageSize=128,
2013-09-14 14:39:39.8074,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Projects
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2013-09-14 14:39:52.4941,Raven.Database.DocumentDatabase,Debug,EmberTinkererDB,Put document project/1 with etag 01000000-0000-0001-0000-000000000005,
2013-09-14 14:39:52.4951,Raven.Database.Indexing.WorkContext,Debug,EmberTinkererDB,Incremented work counter to 10 because: PUT project/1,
2013-09-14 14:39:52.4951,Raven.Database.Indexing.WorkContext,Debug,EmberTinkererDB,"No work was found, workerWorkCounter: 10, for: ReducingExecuter, will wait for additional work",
2013-09-14 14:39:52.4951,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Found a total of 1 documents that requires indexing since etag: 01000000-0000-0001-0000-000000000004: (project/1),
2013-09-14 14:39:52.4951,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-09-14 14:39:52.4951,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,EmberTinkererDB,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 01000000-0000-0001-0000-000000000004: (project/1)",
2013-09-14 14:39:52.4951,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (project/1),
2013-09-14 14:39:52.4951,Raven.Database.Server.HttpServer,Debug,,Request #  37: POST    -     1 ms - EmberTinkererDB - 200 - /bulk_docs,
